label,id_left,name_left,host_id_left,host_name_left,neighbourhood_group_left,neighbourhood_left,latitude_left,longitude_left,room_type_left,price_left,minimum_nights_left,number_of_reviews_left,last_review_left,reviews_per_month_left,calculated_host_listings_count_left,availability_365_left,id_right,name_right,host_id_right,host_name_right,neighbourhood_group_right,neighbourhood_right,latitude_right,longitude_right,room_type_right,price_right,minimum_nights_right,number_of_reviews_right,last_review_right,reviews_per_month_right,calculated_host_listings_count_right,availability_365_right
1,20348422,Suite Presidenziali,14107648,Impero Vaticano,,I Centro Storico,41.90773,12.45898,Hotel room,265,1,0,,,9,359,20348126,Camera Singola Superiore,14107648,Impero Vaticano,,I Centro Storico,41.90773,12.45898,Private room,47,1,0,,,9,355
1,20348422,Suite Presidenziali,14107648,Impero Vaticano,,I Centro Storico,41.90773,12.45898,Hotel room,265,1,0,,,9,359,20348336,Suite Queen,14107648,Impero Vaticano,,I Centro Storico,41.90773,12.45898,Private room,63,1,0,,,9,355
1,20357075,iFlat | Red & White Vatican Apartment,23532561,IFlat,,XIII Aurelia,41.89909,12.45342,Entire home/apt,49,2,40,2020-03-03,0.98,151,165,25838827,iFlat | Saint Peter Rendez Vous,23532561,IFlat,,XIII Aurelia,41.89909,12.45342,Entire home/apt,49,2,8,2020-03-02,0.4,151,165
1,25838827,iFlat | Saint Peter Rendez Vous,23532561,IFlat,,XIII Aurelia,41.89909,12.45342,Entire home/apt,49,2,8,2020-03-02,0.4,151,165,20357075,iFlat | Red & White Vatican Apartment,23532561,IFlat,,XIII Aurelia,41.89909,12.45342,Entire home/apt,49,2,40,2020-03-03,0.98,151,165
1,20513560,Tiber room  - Bambin Gesù / also ★LONG TERM★,6146778,Paolo & Friends,,I Centro Storico,41.8996,12.4621,Private room,347,1,29,2020-03-08,1.05,18,0,20776820,BigFamilyFlats - Saint Angel Castle - 4rooms/9pax,6146778,Paolo & Friends,,I Centro Storico,41.8996,12.4621,Entire home/apt,347,2,67,2020-02-16,1.68,18,225
1,20776820,BigFamilyFlats - Saint Angel Castle - 4rooms/9pax,6146778,Paolo & Friends,,I Centro Storico,41.8996,12.4621,Entire home/apt,347,2,67,2020-02-16,1.68,18,225,20513560,Tiber room  - Bambin Gesù / also ★LONG TERM★,6146778,Paolo & Friends,,I Centro Storico,41.8996,12.4621,Private room,347,1,29,2020-03-08,1.05,18,0
1,20552203,Colosseo - Suite room with private bathroom,144397168,Emanuele,,VII San Giovanni/Cinecittà,41.88476,12.51285,Hotel room,48,1,6,2020-01-19,0.3,6,334,20552844,Colosseo - Ensuite bathroom double standard room,144397168,Emanuele,,VII San Giovanni/Cinecittà,41.88476,12.51285,Hotel room,38,1,5,2019-12-05,0.22,6,0
1,20552203,Colosseo - Suite room with private bathroom,144397168,Emanuele,,VII San Giovanni/Cinecittà,41.88476,12.51285,Hotel room,48,1,6,2020-01-19,0.3,6,334,20553096,Colosseo - Ensuite bathroom double double room,144397168,Emanuele,,VII San Giovanni/Cinecittà,41.88476,12.51285,Hotel room,48,1,9,2020-10-10,0.37,6,333
1,20552844,Colosseo - Ensuite bathroom double standard room,144397168,Emanuele,,VII San Giovanni/Cinecittà,41.88476,12.51285,Hotel room,38,1,5,2019-12-05,0.22,6,0,20552203,Colosseo - Suite room with private bathroom,144397168,Emanuele,,VII San Giovanni/Cinecittà,41.88476,12.51285,Hotel room,48,1,6,2020-01-19,0.3,6,334
1,20552844,Colosseo - Ensuite bathroom double standard room,144397168,Emanuele,,VII San Giovanni/Cinecittà,41.88476,12.51285,Hotel room,38,1,5,2019-12-05,0.22,6,0,20553096,Colosseo - Ensuite bathroom double double room,144397168,Emanuele,,VII San Giovanni/Cinecittà,41.88476,12.51285,Hotel room,48,1,9,2020-10-10,0.37,6,333
1,20553096,Colosseo - Ensuite bathroom double double room,144397168,Emanuele,,VII San Giovanni/Cinecittà,41.88476,12.51285,Hotel room,48,1,9,2020-10-10,0.37,6,333,20552203,Colosseo - Suite room with private bathroom,144397168,Emanuele,,VII San Giovanni/Cinecittà,41.88476,12.51285,Hotel room,48,1,6,2020-01-19,0.3,6,334
1,20553096,Colosseo - Ensuite bathroom double double room,144397168,Emanuele,,VII San Giovanni/Cinecittà,41.88476,12.51285,Hotel room,48,1,9,2020-10-10,0.37,6,333,20552844,Colosseo - Ensuite bathroom double standard room,144397168,Emanuele,,VII San Giovanni/Cinecittà,41.88476,12.51285,Hotel room,38,1,5,2019-12-05,0.22,6,0
1,20756083,Dulcis in Fundo Trastevere Superior Room,148664235,Chiara,,I Centro Storico,41.885020000000004,12.47105,Hotel room,50,1,104,2020-08-23,2.84,8,284,20793849,Trastevere Dulcis in Fundo dbl,148664235,Chiara,,I Centro Storico,41.885020000000004,12.47105,Hotel room,57,1,13,2020-08-29,0.39,8,239
1,20756083,Dulcis in Fundo Trastevere Superior Room,148664235,Chiara,,I Centro Storico,41.885020000000004,12.47105,Hotel room,50,1,104,2020-08-23,2.84,8,284,20809755,Trastevere Dulcis in Fundo bagno esterno privato,148664235,Chiara,,I Centro Storico,41.885020000000004,12.47105,Hotel room,69,1,7,2020-01-01,0.2,8,234
1,20793849,Trastevere Dulcis in Fundo dbl,148664235,Chiara,,I Centro Storico,41.885020000000004,12.47105,Hotel room,57,1,13,2020-08-29,0.39,8,239,20756083,Dulcis in Fundo Trastevere Superior Room,148664235,Chiara,,I Centro Storico,41.885020000000004,12.47105,Hotel room,50,1,104,2020-08-23,2.84,8,284
1,20793849,Trastevere Dulcis in Fundo dbl,148664235,Chiara,,I Centro Storico,41.885020000000004,12.47105,Hotel room,57,1,13,2020-08-29,0.39,8,239,20809755,Trastevere Dulcis in Fundo bagno esterno privato,148664235,Chiara,,I Centro Storico,41.885020000000004,12.47105,Hotel room,69,1,7,2020-01-01,0.2,8,234
1,20809755,Trastevere Dulcis in Fundo bagno esterno privato,148664235,Chiara,,I Centro Storico,41.885020000000004,12.47105,Hotel room,69,1,7,2020-01-01,0.2,8,234,20756083,Dulcis in Fundo Trastevere Superior Room,148664235,Chiara,,I Centro Storico,41.885020000000004,12.47105,Hotel room,50,1,104,2020-08-23,2.84,8,284
1,20809755,Trastevere Dulcis in Fundo bagno esterno privato,148664235,Chiara,,I Centro Storico,41.885020000000004,12.47105,Hotel room,69,1,7,2020-01-01,0.2,8,234,20793849,Trastevere Dulcis in Fundo dbl,148664235,Chiara,,I Centro Storico,41.885020000000004,12.47105,Hotel room,57,1,13,2020-08-29,0.39,8,239
1,20915582,Balduina63,150313721,Andrea,,XIV Monte Mario,41.916740000000004,12.44181,Entire home/apt,55,2,12,2019-09-16,0.31,3,35,20967210,Pegasus room,150313721,Andrea,,XIV Monte Mario,41.916740000000004,12.44181,Private room,39,2,25,2019-12-29,0.66,3,0
1,20967210,Pegasus room,150313721,Andrea,,XIV Monte Mario,41.916740000000004,12.44181,Private room,39,2,25,2019-12-29,0.66,3,0,20915582,Balduina63,150313721,Andrea,,XIV Monte Mario,41.916740000000004,12.44181,Entire home/apt,55,2,12,2019-09-16,0.31,3,35
1,20962275,BIG GREEN ROOM,150785829,Emilio,,VII San Giovanni/Cinecittà,41.88458,12.512210000000001,Hotel room,55,1,102,2020-06-27,2.91,4,14,21500113,vip blue room,150785829,Emilio,,VII San Giovanni/Cinecittà,41.88458,12.512210000000001,Hotel room,70,1,57,2020-03-02,1.68,4,14
1,20962275,BIG GREEN ROOM,150785829,Emilio,,VII San Giovanni/Cinecittà,41.88458,12.512210000000001,Hotel room,55,1,102,2020-06-27,2.91,4,14,23822082,Triple Red room,150785829,Emilio,,VII San Giovanni/Cinecittà,41.88458,12.512210000000001,Hotel room,49,1,59,2020-02-21,1.75,4,0
1,21500113,vip blue room,150785829,Emilio,,VII San Giovanni/Cinecittà,41.88458,12.512210000000001,Hotel room,70,1,57,2020-03-02,1.68,4,14,20962275,BIG GREEN ROOM,150785829,Emilio,,VII San Giovanni/Cinecittà,41.88458,12.512210000000001,Hotel room,55,1,102,2020-06-27,2.91,4,14
1,21500113,vip blue room,150785829,Emilio,,VII San Giovanni/Cinecittà,41.88458,12.512210000000001,Hotel room,70,1,57,2020-03-02,1.68,4,14,23822082,Triple Red room,150785829,Emilio,,VII San Giovanni/Cinecittà,41.88458,12.512210000000001,Hotel room,49,1,59,2020-02-21,1.75,4,0
1,23822082,Triple Red room,150785829,Emilio,,VII San Giovanni/Cinecittà,41.88458,12.512210000000001,Hotel room,49,1,59,2020-02-21,1.75,4,0,20962275,BIG GREEN ROOM,150785829,Emilio,,VII San Giovanni/Cinecittà,41.88458,12.512210000000001,Hotel room,55,1,102,2020-06-27,2.91,4,14
1,23822082,Triple Red room,150785829,Emilio,,VII San Giovanni/Cinecittà,41.88458,12.512210000000001,Hotel room,49,1,59,2020-02-21,1.75,4,0,21500113,vip blue room,150785829,Emilio,,VII San Giovanni/Cinecittà,41.88458,12.512210000000001,Hotel room,70,1,57,2020-03-02,1.68,4,14
1,21148507,Grotta Pinta 11 | For 4 people in Campo de' Fiori,894021,Rosa,,I Centro Storico,41.895,12.47388,Entire home/apt,202,3,67,2020-10-11,2.04,10,351,32912818,Grotta Pinta 1 Bedroom Apartment Int. 13,894021,Rosa,,I Centro Storico,41.895,12.47388,Entire home/apt,110,1,27,2020-01-12,1.29,10,361
1,21148507,Grotta Pinta 11 | For 4 people in Campo de' Fiori,894021,Rosa,,I Centro Storico,41.895,12.47388,Entire home/apt,202,3,67,2020-10-11,2.04,10,351,42599562,Grotta Pinta Int. 10 - In Navona!,894021,Rosa,,I Centro Storico,41.895,12.47388,Entire home/apt,97,3,1,2020-09-27,0.3,10,364
1,32912818,Grotta Pinta 1 Bedroom Apartment Int. 13,894021,Rosa,,I Centro Storico,41.895,12.47388,Entire home/apt,110,1,27,2020-01-12,1.29,10,361,21148507,Grotta Pinta 11 | For 4 people in Campo de' Fiori,894021,Rosa,,I Centro Storico,41.895,12.47388,Entire home/apt,202,3,67,2020-10-11,2.04,10,351
1,32912818,Grotta Pinta 1 Bedroom Apartment Int. 13,894021,Rosa,,I Centro Storico,41.895,12.47388,Entire home/apt,110,1,27,2020-01-12,1.29,10,361,42599562,Grotta Pinta Int. 10 - In Navona!,894021,Rosa,,I Centro Storico,41.895,12.47388,Entire home/apt,97,3,1,2020-09-27,0.3,10,364
1,42599562,Grotta Pinta Int. 10 - In Navona!,894021,Rosa,,I Centro Storico,41.895,12.47388,Entire home/apt,97,3,1,2020-09-27,0.3,10,364,21148507,Grotta Pinta 11 | For 4 people in Campo de' Fiori,894021,Rosa,,I Centro Storico,41.895,12.47388,Entire home/apt,202,3,67,2020-10-11,2.04,10,351
1,42599562,Grotta Pinta Int. 10 - In Navona!,894021,Rosa,,I Centro Storico,41.895,12.47388,Entire home/apt,97,3,1,2020-09-27,0.3,10,364,32912818,Grotta Pinta 1 Bedroom Apartment Int. 13,894021,Rosa,,I Centro Storico,41.895,12.47388,Entire home/apt,110,1,27,2020-01-12,1.29,10,361
1,21221996,Elegant and renovated 2bdr in Rome 81868 - 09e363a6,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,1,2018-03-27,0.03,121,321,21223085,Elegant 1bdr in the city centre 81871,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,0,,,121,315
1,21221996,Elegant and renovated 2bdr in Rome 81868 - 09e363a6,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,1,2018-03-27,0.03,121,321,21274306,Elegant 2bdr in the centre of Rome 81873,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,4,2018-06-24,0.11,121,1
1,21221996,Elegant and renovated 2bdr in Rome 81868 - 09e363a6,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,1,2018-03-27,0.03,121,321,21430733,Elegant 1bdr next to Piazza Barberini 81875 - 09e363a5,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,1,2019-10-08,0.07,121,354
1,21221996,Elegant and renovated 2bdr in Rome 81868 - 09e363a6,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,1,2018-03-27,0.03,121,321,21431002,Elegant 2bdr in the heart of Rome! 81678,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,5,2019-08-02,0.14,121,277
1,21221996,Elegant and renovated 2bdr in Rome 81868 - 09e363a6,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,1,2018-03-27,0.03,121,321,21431501,Elegant 2bdr for 6 people in the centre 81878 - 09e363ab,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,387,1,0,,,121,364
1,21221996,Elegant and renovated 2bdr in Rome 81868 - 09e363a6,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,1,2018-03-27,0.03,121,321,21571592,Elegant and new 1bdr in Barberini 81681,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,160,1,0,,,121,354
1,21221996,Elegant and renovated 2bdr in Rome 81868 - 09e363a6,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,1,2018-03-27,0.03,121,321,21571944,Elegant two-bedroom in the historic centre 81684 - 09e3633e,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,329,1,0,,,121,358
1,21221996,Elegant and renovated 2bdr in Rome 81868 - 09e363a6,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,1,2018-03-27,0.03,121,321,21988715,Elegant 1bdr with terrace in Rome 81675 - 09e36341,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,183,1,1,2019-05-12,0.05,121,364
1,21223085,Elegant 1bdr in the city centre 81871,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,0,,,121,315,21221996,Elegant and renovated 2bdr in Rome 81868 - 09e363a6,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,1,2018-03-27,0.03,121,321
1,21223085,Elegant 1bdr in the city centre 81871,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,0,,,121,315,21274306,Elegant 2bdr in the centre of Rome 81873,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,4,2018-06-24,0.11,121,1
1,21223085,Elegant 1bdr in the city centre 81871,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,0,,,121,315,21430733,Elegant 1bdr next to Piazza Barberini 81875 - 09e363a5,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,1,2019-10-08,0.07,121,354
1,21223085,Elegant 1bdr in the city centre 81871,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,0,,,121,315,21431002,Elegant 2bdr in the heart of Rome! 81678,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,5,2019-08-02,0.14,121,277
1,21223085,Elegant 1bdr in the city centre 81871,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,0,,,121,315,21431501,Elegant 2bdr for 6 people in the centre 81878 - 09e363ab,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,387,1,0,,,121,364
1,21223085,Elegant 1bdr in the city centre 81871,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,0,,,121,315,21571592,Elegant and new 1bdr in Barberini 81681,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,160,1,0,,,121,354
1,21223085,Elegant 1bdr in the city centre 81871,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,0,,,121,315,21571944,Elegant two-bedroom in the historic centre 81684 - 09e3633e,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,329,1,0,,,121,358
1,21223085,Elegant 1bdr in the city centre 81871,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,0,,,121,315,21988715,Elegant 1bdr with terrace in Rome 81675 - 09e36341,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,183,1,1,2019-05-12,0.05,121,364
1,21274306,Elegant 2bdr in the centre of Rome 81873,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,4,2018-06-24,0.11,121,1,21221996,Elegant and renovated 2bdr in Rome 81868 - 09e363a6,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,1,2018-03-27,0.03,121,321
1,21274306,Elegant 2bdr in the centre of Rome 81873,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,4,2018-06-24,0.11,121,1,21223085,Elegant 1bdr in the city centre 81871,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,0,,,121,315
1,21274306,Elegant 2bdr in the centre of Rome 81873,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,4,2018-06-24,0.11,121,1,21430733,Elegant 1bdr next to Piazza Barberini 81875 - 09e363a5,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,1,2019-10-08,0.07,121,354
1,21274306,Elegant 2bdr in the centre of Rome 81873,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,4,2018-06-24,0.11,121,1,21431002,Elegant 2bdr in the heart of Rome! 81678,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,5,2019-08-02,0.14,121,277
1,21274306,Elegant 2bdr in the centre of Rome 81873,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,4,2018-06-24,0.11,121,1,21431501,Elegant 2bdr for 6 people in the centre 81878 - 09e363ab,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,387,1,0,,,121,364
1,21274306,Elegant 2bdr in the centre of Rome 81873,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,4,2018-06-24,0.11,121,1,21571592,Elegant and new 1bdr in Barberini 81681,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,160,1,0,,,121,354
1,21274306,Elegant 2bdr in the centre of Rome 81873,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,4,2018-06-24,0.11,121,1,21571944,Elegant two-bedroom in the historic centre 81684 - 09e3633e,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,329,1,0,,,121,358
1,21274306,Elegant 2bdr in the centre of Rome 81873,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,4,2018-06-24,0.11,121,1,21988715,Elegant 1bdr with terrace in Rome 81675 - 09e36341,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,183,1,1,2019-05-12,0.05,121,364
1,21430733,Elegant 1bdr next to Piazza Barberini 81875 - 09e363a5,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,1,2019-10-08,0.07,121,354,21221996,Elegant and renovated 2bdr in Rome 81868 - 09e363a6,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,1,2018-03-27,0.03,121,321
1,21430733,Elegant 1bdr next to Piazza Barberini 81875 - 09e363a5,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,1,2019-10-08,0.07,121,354,21223085,Elegant 1bdr in the city centre 81871,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,0,,,121,315
1,21430733,Elegant 1bdr next to Piazza Barberini 81875 - 09e363a5,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,1,2019-10-08,0.07,121,354,21274306,Elegant 2bdr in the centre of Rome 81873,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,4,2018-06-24,0.11,121,1
1,21430733,Elegant 1bdr next to Piazza Barberini 81875 - 09e363a5,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,1,2019-10-08,0.07,121,354,21431002,Elegant 2bdr in the heart of Rome! 81678,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,5,2019-08-02,0.14,121,277
1,21430733,Elegant 1bdr next to Piazza Barberini 81875 - 09e363a5,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,1,2019-10-08,0.07,121,354,21431501,Elegant 2bdr for 6 people in the centre 81878 - 09e363ab,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,387,1,0,,,121,364
1,21430733,Elegant 1bdr next to Piazza Barberini 81875 - 09e363a5,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,1,2019-10-08,0.07,121,354,21571592,Elegant and new 1bdr in Barberini 81681,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,160,1,0,,,121,354
1,21430733,Elegant 1bdr next to Piazza Barberini 81875 - 09e363a5,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,1,2019-10-08,0.07,121,354,21571944,Elegant two-bedroom in the historic centre 81684 - 09e3633e,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,329,1,0,,,121,358
1,21430733,Elegant 1bdr next to Piazza Barberini 81875 - 09e363a5,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,1,2019-10-08,0.07,121,354,21988715,Elegant 1bdr with terrace in Rome 81675 - 09e36341,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,183,1,1,2019-05-12,0.05,121,364
1,21431002,Elegant 2bdr in the heart of Rome! 81678,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,5,2019-08-02,0.14,121,277,21221996,Elegant and renovated 2bdr in Rome 81868 - 09e363a6,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,1,2018-03-27,0.03,121,321
1,21431002,Elegant 2bdr in the heart of Rome! 81678,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,5,2019-08-02,0.14,121,277,21223085,Elegant 1bdr in the city centre 81871,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,0,,,121,315
1,21431002,Elegant 2bdr in the heart of Rome! 81678,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,5,2019-08-02,0.14,121,277,21274306,Elegant 2bdr in the centre of Rome 81873,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,4,2018-06-24,0.11,121,1
1,21431002,Elegant 2bdr in the heart of Rome! 81678,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,5,2019-08-02,0.14,121,277,21430733,Elegant 1bdr next to Piazza Barberini 81875 - 09e363a5,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,1,2019-10-08,0.07,121,354
1,21431002,Elegant 2bdr in the heart of Rome! 81678,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,5,2019-08-02,0.14,121,277,21431501,Elegant 2bdr for 6 people in the centre 81878 - 09e363ab,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,387,1,0,,,121,364
1,21431002,Elegant 2bdr in the heart of Rome! 81678,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,5,2019-08-02,0.14,121,277,21571592,Elegant and new 1bdr in Barberini 81681,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,160,1,0,,,121,354
1,21431002,Elegant 2bdr in the heart of Rome! 81678,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,5,2019-08-02,0.14,121,277,21571944,Elegant two-bedroom in the historic centre 81684 - 09e3633e,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,329,1,0,,,121,358
1,21431002,Elegant 2bdr in the heart of Rome! 81678,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,5,2019-08-02,0.14,121,277,21988715,Elegant 1bdr with terrace in Rome 81675 - 09e36341,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,183,1,1,2019-05-12,0.05,121,364
1,21431501,Elegant 2bdr for 6 people in the centre 81878 - 09e363ab,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,387,1,0,,,121,364,21221996,Elegant and renovated 2bdr in Rome 81868 - 09e363a6,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,1,2018-03-27,0.03,121,321
1,21431501,Elegant 2bdr for 6 people in the centre 81878 - 09e363ab,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,387,1,0,,,121,364,21223085,Elegant 1bdr in the city centre 81871,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,0,,,121,315
1,21431501,Elegant 2bdr for 6 people in the centre 81878 - 09e363ab,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,387,1,0,,,121,364,21274306,Elegant 2bdr in the centre of Rome 81873,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,4,2018-06-24,0.11,121,1
1,21431501,Elegant 2bdr for 6 people in the centre 81878 - 09e363ab,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,387,1,0,,,121,364,21430733,Elegant 1bdr next to Piazza Barberini 81875 - 09e363a5,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,193,1,1,2019-10-08,0.07,121,354
1,21431501,Elegant 2bdr for 6 people in the centre 81878 - 09e363ab,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,387,1,0,,,121,364,21431002,Elegant 2bdr in the heart of Rome! 81678,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,424,1,5,2019-08-02,0.14,121,277
1,21431501,Elegant 2bdr for 6 people in the centre 81878 - 09e363ab,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,387,1,0,,,121,364,21571592,Elegant and new 1bdr in Barberini 81681,5056483,Halldis Apartments & Villas,,I Centro Storico,41.90506,12.4902,Entire home/apt,160,1,0,,,121,354
