id,label,left_id,left_name,left_host_id,left_host_name,left_neighbourhood_group,left_neighbourhood,left_latitude,left_longitude,left_room_type,left_price,left_minimum_nights,left_number_of_reviews,left_last_review,left_reviews_per_month,left_calculated_host_listings_count,left_availability_365,right_id,right_name,right_host_id,right_host_name,right_neighbourhood_group,right_neighbourhood,right_latitude,right_longitude,right_room_type,right_price,right_minimum_nights,right_number_of_reviews,right_last_review,right_reviews_per_month,right_calculated_host_listings_count,right_availability_365
642,1,42446188,"Central, Exclusive Penthouse with River View",228208519,Eric,,Centrum-Oost,52.37754,4.90699,Entire home/apt,168,1,44,2020-12-08,4.73,5,297,42446371,Spacious Serviced Apartment with River View,228208519,Eric,,Centrum-Oost,52.37754,4.90699,Entire home/apt,270,1,56,2020-11-26,9.49,5,280
123,1,6050594,Marvellous Twin Room with Stunning Canal View!,26295351,Michelle,,Centrum-West,52.37629,4.89173,Private room,79,2,58,2018-01-21,0.86,6,0,6050607,Top Floor Twin Room with Stunning Canal View!,26295351,Michelle,,Centrum-West,52.37629,4.89173,Private room,79,2,60,2018-01-21,0.87,6,0
4663,0,6804162,Cozy stylish apartment in Centre,35446788,Jasmijn,,De Baarsjes - Oud-West,52.36681,4.8731599999999995,Entire home/apt,110,2,24,2017-07-01,0.36,1,0,13441385,"Close to Center, Jordaan, Park,  yet very quiet",45194167,Sophie And Bas,,Westerpark,52.38243,4.8731599999999995,Entire home/apt,120,2,29,2019-08-25,0.54,1,0
3919,0,21170850,"Dinner, drink and stay over in center of Amsterdam",7369890,Thomas,,De Baarsjes - Oud-West,52.37122,4.859719999999999,Private room,34,1,2,2017-10-14,0.05,2,0,5949283,360° Amsterdam from roof terrace!,14030203,Kasper,,Bos en Lommer,52.37494,4.859719999999999,Entire home/apt,136,1,4,2015-09-21,0.06,1,0
5726,0,7976249,Lovely elegant apartment,42098095,Marjan,,De Pijp - Rivierenbuurt,52.353809999999996,4.89657,Entire home/apt,200,2,42,2020-07-06,0.68,1,0,18610618,Nice apartment for 4 in a fantastic location!,3032781,Francesco,,De Pijp - Rivierenbuurt,52.35589,4.89657,Entire home/apt,250,2,5,2017-06-25,0.12,2,0
11247,0,38121875,Spacious apartment in the Pijp,126873612,Izabel,,De Pijp - Rivierenbuurt,52.35776,4.89692,Entire home/apt,80,2,9,2019-12-02,0.59,1,0,21208132,"Bright, central and newly renovated apartment",7376255,Francois,,Centrum-Oost,52.35953,4.89692,Entire home/apt,206,2,23,2020-09-06,0.64,1,0
10184,0,21733734,Relaxing Apartement close to RAI & De Pijp,158267965,Marcin,,De Pijp - Rivierenbuurt,52.3419,4.89697,Entire home/apt,200,2,8,2018-06-16,0.21,1,0,13965832,Lovely apartment in city centre!,73012824,Marieke,,Centrum-Oost,52.360859999999995,4.89697,Entire home/apt,99,2,12,2017-08-19,0.23,1,0
6818,0,27103385,Apartment on top location!,67539180,Maudy,,Westerpark,52.3841,4.88099,Entire home/apt,110,2,18,2019-11-18,0.63,1,0,9572278,Cozy apartment in Westerpark,31742573,Froukje,,Westerpark,52.390440000000005,4.88099,Entire home/apt,125,2,6,2019-08-12,0.1,1,0
10550,0,14314114,Cozy studio in Eastern Amsterdam,5064519,Joeri,,Watergraafsmeer,52.33933,4.91809,Entire home/apt,100,2,26,2019-08-04,0.49,1,0,22316089,Cozy room near the centre of Amsterdam |1-2P|,163149124,Balla,,Oud-Oost,52.35825,4.91809,Private room,54,2,2,2018-02-04,0.06,1,0
8075,0,39988977,Cosy apartment in the heart of Amsterdam West,308327578,Elvita,,Bos en Lommer,52.38153,4.8539,Entire home/apt,100,2,3,2020-02-16,0.25,1,0,16158854,New&modern apt near Central Station,23863287,Tessa,,Oud-Noord,52.38153,4.91476,Entire home/apt,100,2,5,2018-09-23,0.1,1,0
450,1,21467989,Your own private boat for 6 in Amsterdam!,152013045,Asile Flottant,,Oud-Noord,52.39362,4.91033,Entire home/apt,463,2,23,2020-02-23,0.69,6,362,21468760,Your own Romantic Private Boat for 2!,152013045,Asile Flottant,,Oud-Noord,52.39362,4.91033,Entire home/apt,243,2,12,2020-08-07,0.35,6,364
344,0,624485,Beautifull apartment at Westerpark,3098348,Hanneke,,Westerpark,52.38694,4.8788800000000005,Entire home/apt,70,2,71,2017-09-17,0.7,1,0,39153191,"Cosy city center home - newly renovated, Jordaan",153902668,Esther,,Centrum-West,52.3679,4.8788800000000005,Entire home/apt,130,2,6,2020-07-23,0.42,1,0
805,0,1107057,Lovely minature Jordaan house,6078125,Annette & Henk,,Centrum-West,52.38057,4.88355,Entire home/apt,320,3,29,2019-12-27,0.32,1,0,41021432,Traditional Style Apartment with Canal View.,82124847,Sharon,,Centrum-West,52.37466,4.88355,Entire home/apt,95,3,5,2020-02-17,0.45,1,0
383,1,13584858,"Hotel in the heart of Amsterdam, Basement Room",67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,123,1,241,2020-09-27,4.47,16,358,42184011,"Hotel in the heart off Amsterdam, Double room",67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,93,1,1,2020-09-04,0.3,16,0
6533,0,13779134,"Amazing bright & big familyhome | Center, rooftop",4641285,Jorrit,,De Baarsjes - Oud-West,52.36788,4.87386,Entire home/apt,500,2,21,2019-05-27,0.39,1,0,14181194,Cosy Apartment close to centre,1684748,Pamela,,Westerpark,52.38425,4.87386,Entire home/apt,109,2,8,2020-03-15,0.15,1,0
10003,0,13825007,"Old-South apartment (garden), easy airport acces",64446642,Jorinde,,Zuid,52.35283,4.85423,Entire home/apt,120,2,0,,,1,0,21483484,Luxurious & Bright appt in AMS West | 4P,156043945,Louis,,De Baarsjes - Oud-West,52.362590000000004,4.85423,Entire home/apt,200,2,7,2019-01-27,0.19,1,0
13426,0,18984731,Modern private appartment with private parking,15768984,Niela,,Slotervaart,52.36388,4.84202,Entire home/apt,100,2,9,2017-11-12,0.21,1,0,45966767,"cozy apartment Amsterdam, 10 min bike to center",83512798,Selena,,Bos en Lommer,52.37859,4.84202,Entire home/apt,100,2,0,,,1,0
8829,0,23888996,Centrally located canal penthouse apartment,95230206,Gabriel,,Centrum-West,52.37165,4.88646,Entire home/apt,179,2,1,2018-03-25,0.03,1,0,12779835,"Warm and cosy atmosphere, Prinseneiland",69540114,Marijje,,Centrum-West,52.38588,4.88646,Entire home/apt,220,2,6,2016-08-23,0.11,1,0
146,1,6945186,Relaxing Twin Room with Canal View!,26295351,Michelle,,Centrum-West,52.37629,4.89173,Private room,79,2,46,2017-12-12,0.73,6,0,6519497,Bright 3P Room with Stunning Canal View,26295351,Michelle,,Centrum-West,52.37629,4.89173,Private room,79,2,73,2018-01-13,1.09,6,0
3135,0,4586666,Spacious apartment on the Amstel,11689647,Suzanne,,De Pijp - Rivierenbuurt,52.34622,4.91005,Entire home/apt,175,5,11,2017-10-15,0.16,1,0,12279014,Comfortable apartment near Amstel river,66160250,Tjerk,,Oud-Oost,52.355979999999995,4.91005,Entire home/apt,150,5,4,2017-09-21,0.07,1,0
13331,0,27261394,Amsterdam Appartement,205342239,Michel,,De Baarsjes - Oud-West,52.36172,4.85837,Entire home/apt,200,2,0,,,1,0,40674089,Private apartment next to Amsterdam city centre,90410488,Eric,,De Baarsjes - Oud-West,52.36166,4.85837,Entire home/apt,400,2,0,,,1,0
15978,0,39068694,Luxury private apt in centre of De Pijp,299443687,Gi And Tho,,De Pijp - Rivierenbuurt,52.35648,4.88965,Entire home/apt,150,3,7,2020-02-12,0.5,1,0,23083927,Cute Apartment in the heart of De Pijp,21409878,Sandeep,,De Pijp - Rivierenbuurt,52.35772,4.88965,Entire home/apt,190,3,12,2020-07-13,0.38,1,0
13772,0,20042159,Small room near the center,57725767,Anand,,Centrum-West,52.36642,4.8945099999999995,Private room,41,1,0,,,1,0,19475385,"Bright spacious home near RAI, De Pijp & Centre",5346594,Karen,,De Pijp - Rivierenbuurt,52.34537,4.8945099999999995,Entire home/apt,138,1,9,2017-10-28,0.22,1,0
3773,0,6423150,Spacious apartment in Amsterdam,33510643,Willem,,Westerpark,52.37464,4.87443,Entire home/apt,1150,2,3,2016-03-30,0.05,1,0,5737513,Spacious home with nice garden,28358204,Sander,,Westerpark,52.379670000000004,4.87443,Private room,90,2,1,2019-05-18,0.05,1,0
11279,0,23315363,Large 2bedroom APT near city center!,173622984,Martijn,,Noord-Oost,52.391909999999996,4.95165,Entire home/apt,123,2,3,2018-05-11,0.09,1,0,21963346,Dike house with garden: near centre,8546154,Jasper,,Oud-Noord,52.391909999999996,4.93121,Entire home/apt,123,2,16,2020-08-13,0.5,1,0
1266,0,1752692,Stylish 2 Bedroom Ap't + Terrace,9219776,Kees & Lovisa,,De Pijp - Rivierenbuurt,52.35653,4.89684,Entire home/apt,275,3,60,2018-12-17,0.71,1,0,30316704,"Luxurious renovated Apartment, Heart of ""De Pijp""",7727773,Willem,,De Pijp - Rivierenbuurt,52.35678,4.89684,Entire home/apt,200,3,4,2019-06-30,0.17,1,0
16471,0,24362175,Comfy 2 bedroom appartment with terrace,183850236,Stephan,,De Baarsjes - Oud-West,52.37486,4.86152,Entire home/apt,200,3,15,2019-09-29,0.48,1,0,30818308,Stylish and brand new appartment in A’dam West!,230533704,Rick,,Bos en Lommer,52.37717,4.86152,Entire home/apt,170,3,14,2020-03-09,0.7,1,0
7783,0,11246802,Top floor appartment,58669454,Olivier,,Centrum-West,52.37075,4.89377,Entire home/apt,150,3,1,2016-03-12,0.02,1,0,18815899,"Ground floor apartment, + sunny private garden",131006965,Kelli,,De Pijp - Rivierenbuurt,52.34585,4.89377,Entire home/apt,180,3,3,2017-08-06,0.07,1,0
2,1,290701,"Center, Large&Sunny Room,Pvt Bathrm",1491565,David,,Centrum-West,52.37561,4.9,Private room,70,3,324,2020-09-14,3.02,2,335,286500,"Center,Canal View, Private Bathroom",1491565,David,,Centrum-West,52.37561,4.9,Private room,70,3,280,2020-09-14,2.59,2,302
14019,0,19793622,Comfortable apartment next to Westerpark | 2P,139781951,Nienke,,Westerpark,52.387570000000004,4.87965,Entire home/apt,110,2,1,2017-08-05,0.02,1,0,24548904,Master bedroom with morning light balcony,7708231,Patrick,,Westerpark,52.389109999999995,4.87965,Private room,90,2,3,2018-06-17,0.09,1,0
3961,0,8368239,apartmentink,44106049,Sarah,,Oud-Oost,52.35881,4.92293,Private room,65,1,0,,,1,0,9023035,Great spacious apartment with your own garden,12045419,Roel,,Oud-Oost,52.35454,4.92293,Entire home/apt,130,2,0,,,1,0
6751,0,9459610,Lovely completely renovated ap,49020384,Marjolein,,Zuid,52.35002,4.85266,Entire home/apt,164,2,0,,,1,0,22189826,Cozy apartment in Amsterdam with a sunny balcony,162128392,Veronika,,De Baarsjes - Oud-West,52.36265,4.85266,Entire home/apt,125,2,1,2018-01-02,0.03,1,0
14268,0,20071835,Lovely spacious apartment in Amsterdam - city view,22607561,Daphne,,Oud-Oost,52.36337,4.93122,Entire home/apt,125,2,7,2020-02-16,0.34,1,0,20473516,Quiet place in Amsterdam East,52311550,Ellen,,Centrum-Oost,52.37126,4.93122,Entire home/apt,120,2,1,2017-08-27,0.02,1,0
555,1,41336570,Premium Double Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Private room,146,1,0,,,10,248,41709163,Bed in 5 Bed Dorm Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Shared room,39,1,0,,,10,248
7918,0,11466974,"Spacious, Easterpark view apartment",42461391,Roxanne,,Oud-Oost,52.35923,4.9259900000000005,Entire home/apt,144,4,9,2018-06-18,0.17,1,0,40508791,"Quiet apartment with garden, near city centre!",45996789,Christina,,Watergraafsmeer,52.34292,4.9259900000000005,Entire home/apt,74,4,10,2020-03-11,0.86,1,0
15252,0,21680378,Cozy apartment in the west(best) side of Amsterdam,94079100,Naomi,,Bos en Lommer,52.38027,4.84931,Entire home/apt,80,1,4,2017-12-11,0.11,1,0,29983098,"Great stay,close to the citycentre with parkview!",111816464,Lisa,,Slotervaart,52.36492,4.84931,Entire home/apt,125,1,2,2019-01-01,0.08,1,0
12248,0,17183927,Modern apartment in the Heart of De Pijp,115643783,Pieter,,De Pijp - Rivierenbuurt,52.35246,4.89645,Entire home/apt,105,2,23,2019-10-05,0.5,1,0,24556731,Modern apartment 45m² in the very city center,185514885,Nicolas,,Centrum-West,52.37618,4.89645,Entire home/apt,200,2,7,2018-05-27,0.22,1,0
6737,0,9446146,"Cozy, quiet and very central",5196152,Manouk,,De Baarsjes - Oud-West,52.35822,4.85072,Entire home/apt,120,2,6,2016-10-17,0.1,1,0,20127193,Stylish boho apartment in Amsterdam South,764888,Miriam,,Zuid,52.35111,4.85072,Entire home/apt,95,2,2,2017-09-20,0.05,1,0
13180,0,19279778,Sunny room with private shower close to De Pijp,2543098,Thierry Tasso,,Oud-Oost,52.355140000000006,4.91044,Private room,95,2,16,2018-09-08,0.38,3,0,18620522,Stylish & bright apartment nearby the Amstel River,129357360,Louka,,Oud-Oost,52.35437,4.91044,Entire home/apt,120,2,10,2017-07-16,0.23,1,0
518,0,40535458,Cozy ground floor apartment near city center,1701934,Ronald,,Westerpark,52.37924,4.8743,Entire home/apt,300,3,0,,,1,0,776288,Amsterdam Studio Garden Museumplein,3648704,Michael,,Zuid,52.35544,4.8743,Entire home/apt,120,3,240,2020-03-17,2.53,2,0
729,1,45539504,STAY CLOSE IN OUR SEMI-PRIVATE BUNK POD FOR 2,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Shared room,54,1,0,,,12,241,45539735,STAY STYLISH IN OUR EPIC BUNK ROOM WITH EN-SUITE,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Private room,104,1,0,,,12,0
2779,0,38619872,CITY CENTRE BEST LOCATION AMSTERDAM FOR 2PERS ONLY,179951857,Dimi & Rob,,Centrum-West,52.37573,4.89388,Entire home/apt,90,2,6,2019-12-16,0.43,3,0,3977838,Cosy city centre app. +roofterrace,20614664,Julia,,De Pijp - Rivierenbuurt,52.35817,4.89388,Entire home/apt,145,2,11,2018-05-26,0.14,1,0
13026,0,22861154,Unique cosy apartment,24393221,Michiel,,De Pijp - Rivierenbuurt,52.350190000000005,4.88709,Entire home/apt,188,2,24,2020-01-01,0.72,1,0,18383268,Modern apartment in Jordaan district,127323924,Dennis,,Centrum-West,52.38261,4.88709,Entire home/apt,104,2,10,2017-06-29,0.23,1,0
8565,0,38569060,Cosy and Modern Apartment Close to the City Center,294283726,Maxim,,De Baarsjes - Oud-West,52.36248,4.85541,Entire home/apt,120,5,0,,,1,0,17262026,Lovely one bed room apartment,116366774,Nora,,Bos en Lommer,52.3814,4.85541,Entire home/apt,95,2,0,,,1,0
4488,0,7239681,Nice apartment very central!,37904683,Raymon,,Centrum-Oost,52.37035,4.9162099999999995,Entire home/apt,100,2,37,2019-07-21,0.57,1,0,6550672,Light-filled apartment in Amsterdam,34262480,Carrel,,Oud-Oost,52.361909999999995,4.9162099999999995,Entire home/apt,130,2,7,2016-10-23,0.13,1,0
18129,0,34379509,Beautiful light city apartment in Amsterdam,15436914,Tjeerd,,De Baarsjes - Oud-West,52.36333,4.8529599999999995,Entire home/apt,120,4,6,2019-09-12,0.32,1,0,29280583,Comfortable and stylish apartment on quiet street,3736600,Michiel,,De Baarsjes - Oud-West,52.37161,4.8529599999999995,Entire home/apt,80,4,18,2020-08-06,0.83,1,0
16070,0,23348952,"cozy, unique spot on an houseboat.",173959730,Fulco,,Centrum-West,52.38063,4.888730000000001,Private room,300,2,81,2019-10-13,2.37,1,0,44007397,Bright & sunny apartment,1464510,Wendy And Bram,,Centrum-West,52.38406,4.888730000000001,Entire home/apt,158,2,1,2020-07-19,0.2,84,0
1788,0,17262026,Lovely one bed room apartment,116366774,Nora,,Bos en Lommer,52.3814,4.85541,Entire home/apt,95,2,0,,,1,0,2584405,Spacious Bedroom in Nice Apartment - Old West,10711622,Esther (Mal And Ana),,De Baarsjes - Oud-West,52.370490000000004,4.85541,Private room,68,2,67,2017-11-05,0.82,5,0
4329,0,17936064,Very spacious and sunny apartment in Amsterdam!,8256310,Frederik,,Oud-Noord,52.39625,4.90463,Entire home/apt,125,3,18,2019-01-01,0.42,1,0,41165024,Marijke's sustainable cosy floating houseboat,16347364,Marijke,,Oud-Noord,52.39645,4.90463,Entire home/apt,150,3,0,,,1,0
8990,0,13537718,Amazing and very bright apartment @ great spot,77864860,Merlijne,,Westerpark,52.37938,4.87332,Entire home/apt,110,2,3,2016-08-05,0.06,1,0,12975581,Sunny apartment at perfect location,71421994,Jeroen,,Westerpark,52.37925,4.87332,Entire home/apt,100,2,12,2017-10-20,0.22,1,0
5871,0,8222359,Spacious apt nearby Vondelpark 80m2,43008971,Thomas,,Zuid,52.345859999999995,4.8613800000000005,Entire home/apt,139,2,2,2016-03-27,0.03,1,0,40213477,Charming appartment near city centre,45843914,Bianca,,Zuid,52.34544,4.8613800000000005,Entire home/apt,99,2,0,,,2,0
1147,0,22014200,Stunning and luxurious 1 bedroom apartment,10344063,Karlijn,,Zuid,52.34792,4.86081,Entire home/apt,150,2,19,2020-01-02,0.52,1,0,1558627,Modern Family House in OudZuid,8296118,Arno,,Zuid,52.34792,4.86081,Entire home/apt,285,2,26,2019-07-27,0.3,1,0
8298,0,13747600,"Ground floor apartment w garden, cat lovers only.",26959204,Natália,,De Baarsjes - Oud-West,52.37259,4.8528,Entire home/apt,100,3,0,,,1,0,24152031,Amsterdam - Vondelpark - 2 person apartment,144339295,Obeida,,Zuid,52.357859999999995,4.8528,Entire home/apt,126,3,7,2018-09-17,0.21,1,0
12147,0,22196705,"Friendly, Cozy and spacious close to city centre!",4975025,Julia,,De Baarsjes - Oud-West,52.373459999999994,4.86137,Entire home/apt,125,3,4,2018-03-18,0.12,1,0,29953710,Spacious apartment with terrace in upscale area,98572280,Michel,,Zuid,52.34855,4.86137,Entire home/apt,90,3,10,2019-03-01,0.4,1,0
723,1,45539504,STAY CLOSE IN OUR SEMI-PRIVATE BUNK POD FOR 2,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Shared room,54,1,0,,,12,241,45539425,STAY HIP IN OUR SEMI-PRIVATE BUNK POD FOR 1,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Shared room,30,1,0,,,12,241
8142,0,11814622,Amazing house + garden near centre,62924069,Channah,,Oostelijk Havengebied - Indische Buurt,52.36347,4.93308,Entire home/apt,116,3,2,2017-02-09,0.04,1,0,23302270,Charming town house in Amsterdam,4112578,Vanessa,,Watergraafsmeer,52.35546,4.93308,Entire home/apt,294,3,1,2020-02-16,0.1,1,0
11832,0,36829748,Luxe en grote appartement 2H,273266448,Vlad,,De Baarsjes - Oud-West,52.36854,4.86206,Entire home/apt,150,2,24,2020-08-23,1.43,9,0,24005354,"Cosy and Comfortable Apartment, Stadionbuurt",179691260,Melanie,,Zuid,52.346379999999996,4.86206,Entire home/apt,105,2,11,2019-10-21,0.34,1,0
11634,0,16707488,Awesome Location  + Super Comfortable Bed!,93255298,Eva,,Oostelijk Havengebied - Indische Buurt,52.363490000000006,4.93776,Private room,100,2,14,2017-05-14,0.29,1,0,16077882,Spacious and modern houseboat near the city centre,104762264,Liesbeth,,Oostelijk Havengebied - Indische Buurt,52.36795,4.93776,Entire home/apt,150,2,17,2018-09-02,0.34,1,0
3665,0,32458464,Cozy apartment with vide in Amsterdam centre,50271149,Vivian,,Centrum-Oost,52.3617,4.9073199999999995,Entire home/apt,160,4,5,2020-02-02,0.27,1,0,7627311,New and light apartment!,34651297,Peter-Paul,,De Baarsjes - Oud-West,52.3617,4.86376,Entire home/apt,160,4,21,2020-09-10,0.32,1,0
539,1,31945260,Bed in 8 Bed Dorm Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Shared room,35,1,170,2020-03-16,10.2,10,248,41710302,Private Single Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Private room,95,1,0,,,10,0
1008,0,1350096,"Casa Vrolik,  Amsterdam, Oost,  BnB 2pp",4905127,Toetsie,,Oud-Oost,52.35719,4.921930000000001,Private room,123,2,124,2020-03-01,1.38,3,0,5408037,Spacious Apt. with  free public parking,26910781,Iringo,,Oud-Noord,52.38669,4.921930000000001,Entire home/apt,104,2,8,2018-07-01,0.12,2,0
14977,0,44074430,Eigentijds modern Appartement met heerlijke tuin,20199550,Mandy,,De Baarsjes - Oud-West,52.36905,4.86815,Entire home/apt,150,3,2,2020-08-05,0.41,1,0,33177612,View elephants from apartment near canal,9780931,Elisabeth,,Centrum-Oost,52.36905,4.91662,Entire home/apt,150,3,5,2019-10-07,0.25,1,0
5662,0,39516193,Private and bright top floor apartment,303587466,Nienke,,Oud-Oost,52.36305,4.92791,Entire home/apt,135,2,2,2019-11-09,0.15,1,0,7881227,Spacious 1 bedroom apt w/ balcony,15526919,Lars,,Watergraafsmeer,52.35461,4.92791,Entire home/apt,100,2,7,2017-04-17,0.11,1,0
5331,0,19033919,Spacious & Good Located Private Apartment,6842169,Jos And Leonoor,,De Baarsjes - Oud-West,52.36602,4.87475,Entire home/apt,145,2,19,2019-02-28,0.46,1,0,17584360,Spacious modern decorated home w/ Sauna & Jucuzzi,259495,Marcel,,Westerpark,52.38329,4.87475,Entire home/apt,147,2,17,2018-12-10,0.38,1,0
5119,0,7322257,Amsterdam Student Room,17036091,Frank,,De Pijp - Rivierenbuurt,52.349,4.9054400000000005,Private room,50,2,2,2016-07-20,0.03,1,0,24709129,"Great Appartment, perfectly situated",3319955,David,,Centrum-Oost,52.362140000000004,4.9054400000000005,Entire home/apt,150,2,6,2018-10-21,0.19,1,0
16671,0,25452323,Top apartment Amsterdam east!,21304713,Linda,,Oostelijk Havengebied - Indische Buurt,52.36118,4.94285,Private room,149,2,0,,,2,0,24859607,Bright Amsterdam-East apartment,68835713,Margot,,Oostelijk Havengebied - Indische Buurt,52.36329,4.94285,Entire home/apt,140,2,4,2019-09-18,0.13,1,0
8566,0,12416356,Super central & cozy flat,2266543,Jessica,,Centrum-West,52.36802,4.8956,Entire home/apt,100,3,1,2016-05-04,0.02,1,0,45629705,Charming 2BD Apartment Luxury Super,369645081,Jeroen,,Centrum-Oost,52.363479999999996,4.8956,Entire home/apt,112,3,0,,,1,0
12412,0,20632225,Parcview apartment in lively neighbourhood!,9771556,Jip,,De Baarsjes - Oud-West,52.37211,4.848380000000001,Entire home/apt,119,2,6,2018-06-04,0.15,1,0,17505600,Modern and spacious place in Amsterdam-West,8009411,Altin,,Bos en Lommer,52.37611,4.848380000000001,Private room,220,2,18,2017-07-19,0.4,1,0
533,0,25388069,Cozy apartment with a nice view,3995973,Mitchell-Lee,,Slotervaart,52.35015,4.84544,Entire home/apt,90,3,8,2018-12-02,0.29,1,0,789630,apartment near center Amsterdam,711884,Kim,,Bos en Lommer,52.37887,4.84544,Entire home/apt,125,3,68,2020-01-02,0.73,1,0
9990,0,19757251,Sunny first floor Apartment with beautiful Garden,45570568,Sabine,,De Baarsjes - Oud-West,52.37449,4.858619999999999,Entire home/apt,95,20,0,,,1,0,22723180,Nice appartment near (2 minute walk) Vondelpark,14646633,Sander,,De Baarsjes - Oud-West,52.36085,4.858619999999999,Entire home/apt,275,3,0,,,1,179
16562,0,24602854,Cosy apartment on the Rembrandt Park,76388583,Inchela,,De Baarsjes - Oud-West,52.36828,4.8497900000000005,Entire home/apt,210,2,14,2019-09-15,0.47,1,0,34677632,Appartment in Amsterdam West with park view,56017324,Amy,,Bos en Lommer,52.37321,4.8497900000000005,Entire home/apt,149,2,5,2019-08-04,0.27,1,0
14963,0,21258954,Luxurious apartment in Pijp with roof deck,20254262,Peet,,De Pijp - Rivierenbuurt,52.349909999999994,4.88981,Entire home/apt,200,2,18,2019-07-07,0.47,2,0,35311968,Spacious and Luxurious App | City Centre |,1464510,Wendy And Bram,,De Pijp - Rivierenbuurt,52.35311,4.88981,Entire home/apt,640,2,1,2019-07-05,0.06,84,0
18320,0,30059099,Light and welcoming family home,25603061,Craig,,Zuid,52.34855,4.84605,Entire home/apt,400,2,3,2020-02-23,0.13,2,0,36270903,Cosy apartment near Vondelpark,21257548,Sophie,,Zuid,52.352109999999996,4.84605,Entire home/apt,110,2,5,2019-09-08,0.31,1,0
16868,0,25360486,Cozy Rooftop Apartment in the vibrant 'Oud West',7088128,Nina,,De Baarsjes - Oud-West,52.36405,4.87734,Entire home/apt,214,3,5,2019-06-12,0.16,1,0,26618149,Big apt.@best area: city centre + roof terrace!,163558656,Paul,,Centrum-West,52.372040000000005,4.87734,Entire home/apt,295,3,5,2018-08-23,0.17,2,0
4240,0,24236666,Cosy apartment just outside popular Jordaan,45504336,Heleen,,Westerpark,52.37938,4.87587,Entire home/apt,90,1,2,2018-05-14,0.06,1,0,6271439,Trendy studio near famous Jordaan,2178959,Lars,,Westerpark,52.37471,4.87587,Entire home/apt,145,1,1,2015-05-26,0.01,1,0
12087,0,16802138,Dreamy Family House + Roof Terrace,27087857,Sander & Nynke,,De Pijp - Rivierenbuurt,52.351929999999996,4.89272,Entire home/apt,220,2,25,2019-08-06,0.56,1,0,23244109,"House in city centre, sunny garden",172979847,Jorrien,,De Pijp - Rivierenbuurt,52.35552,4.89272,Entire home/apt,119,2,2,2018-04-25,0.06,1,0
12832,0,18195146,Cozy apartment nearby Vondelpark & City Centre,6407839,Stephanie,,De Baarsjes - Oud-West,52.35998,4.85076,Entire home/apt,100,2,10,2017-11-23,0.22,1,0,27546826,"Welcome to my cosy, spacious, plant-filled home",2068431,Iris,,Bos en Lommer,52.384859999999996,4.85076,Entire home/apt,100,2,14,2019-08-25,0.5,1,0
19156,0,37442650,Spacious charming private apartment in West,8310145,Marlieke,,Bos en Lommer,52.37692,4.86086,Entire home/apt,140,2,1,2019-10-09,0.07,1,0,33126522,Comfy Fresh Room in A’dam South. Perfect location,60232307,Natasha,,Zuid,52.344159999999995,4.86086,Private room,85,2,50,2020-02-14,2.38,1,0
3062,0,7932992,New bright apartment with garden,6718377,Margje,,Zuid,52.347159999999995,4.8624,Entire home/apt,135,3,24,2019-10-22,0.38,1,0,4455237,Charming house close to city center,7804507,Anke,,De Baarsjes - Oud-West,52.37037,4.8624,Entire home/apt,150,3,6,2017-01-05,0.08,2,0
551,1,41336570,Premium Double Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Private room,146,1,0,,,10,248,31945260,Bed in 8 Bed Dorm Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Shared room,35,1,170,2020-03-16,10.2,10,248
2445,0,16616721,Your own cozy apartment in Old-West!,17040281,Mehmet,,De Baarsjes - Oud-West,52.3707,4.86955,Entire home/apt,220,2,12,2018-04-22,0.26,1,0,19004149,Beautiful garden house in great Old South area,132591622,Elly,,Zuid,52.34875,4.86955,Entire home/apt,249,2,5,2018-04-05,0.12,1,0
155,1,8642036,WFH Retreat in ♥ of Old Town,15465345,Daniel & Julia-Beth,,Centrum-West,52.36782,4.89038,Private room,105,1,276,2020-09-04,4.47,3,0,8387594,Work From Home Retreat in ♥ of Old Town,15465345,Daniel & Julia-Beth,,Centrum-West,52.36782,4.89038,Private room,87,1,212,2020-11-07,3.38,3,59
5747,0,44291710,3 Bedroom apartment - Amsterdam centre,187059499,Leon,,Westerpark,52.37438,4.87244,Entire home/apt,200,3,1,2020-09-21,0.36,3,0,35303967,Unique apartment with view of the Amsterdam canals,97214341,Charlotte,,De Baarsjes - Oud-West,52.37085,4.87244,Entire home/apt,150,3,6,2020-01-05,0.34,1,0
11418,0,16246774,Very cosy apartment in city center of Amsterdam!,106222745,Sophie,,Westerpark,52.378840000000004,4.87397,Private room,48,1,20,2018-11-09,0.41,1,0,15777822,Live like a local... near Jordaan,77064453,Yury,,Westerpark,52.375809999999994,4.87397,Private room,100,1,4,2017-05-21,0.09,1,0
